update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,current_learning_rate,current_entropy_coef,effective_log_std_mean,effective_std_mean,actor_epochs_completed,actor_minibatches_completed,kl_early_stop,max_minibatch_kl,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
767,1570816,-0.003219018824165687,18.696260261535645,4.25592401822408,0.004604815865940637,0.052048027887940405,0.3888673489292463,-0.8855612874031067,4.245516300201416,0.9777018229166666,0.000215175936,0.0071725312,0.0,1.0,5,30,False,0.011843902058899403,490.83036774551795,2092.591109827772,412.2702901317389,89.69438982682186,514.2804880779731,-110.67883075302761,nan,nan,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,424.4,-110.67883075302761
768,1572864,-0.0015955909739811128,16.471466159820558,4.255584239959717,0.003310961994338929,0.0296356306799377,0.4464835822582245,0.9035059213638306,4.024808883666992,0.96484375,0.000215065344,0.0071688448,-0.001322051859460771,0.9986792802810669,5,30,False,0.007676476612687111,490.859787646979,2095.828553917847,412.77885635371786,89.81216409582703,514.2804880779731,-76.63398513541526,nan,nan,5,0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,3.0,2.0,0.0,0.4,464.0,-76.63398513541526
769,1574912,-0.004506697909285625,10.46635389328003,4.252665217717489,0.006005133615085597,0.07477562309941277,0.43871534963448844,-0.15724125504493713,3.3300366401672363,0.9342447916666666,0.00021495475199999998,0.0071651584,-0.0011651443783193827,0.9988359212875366,5,30,False,0.013444946147501469,490.9583843597546,2098.715702037851,413.2070617936697,89.9156334708241,514.2804880779731,-73.88552509977319,nan,nan,5,0.0,0.0,0.0,0.6,0.4,0.0,0.2,1.0,2.4,1.6,0.2,0.4,487.4,-73.88552509977319
770,1576960,-0.0018371304565031703,20.659411239624024,4.2512819290161135,0.0037986326910014836,0.03769786030364533,0.35071965754032136,0.6151514649391174,4.722668647766113,0.927734375,0.00021484416,0.007161472,-0.002796208020299673,0.9972102642059326,5,30,False,0.007722047623246908,491.02516985003945,2101.730627269906,413.69542619974527,90.03556842783291,514.2804880779731,-76.1030161299309,nan,nan,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0,2.0,0.0,0.5,526.25,-76.1030161299309
771,1579008,-0.0015831682442997892,4.435358095169067,4.246847661336263,0.003966896149116413,0.04173098071866358,0.4435682103037834,-0.01936986856162548,2.0359127521514893,0.9698893229166666,0.000214733568,0.007157785599999999,-0.0034503769129514694,0.9965585470199585,5,30,False,0.009179283864796162,491.08619244472504,2104.8527555049805,414.1366686656984,90.1345010028308,514.2804880779731,-107.38492025256043,nan,nan,3,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,3.0,2.6666666666666665,0.0,0.0,408.6666666666667,-107.38492025256043
772,1581056,-0.003136571547171722,12.823569679260254,4.247359498341878,0.003945264995909111,0.04240986701333895,0.4222138971090317,-0.2144847959280014,3.5525166988372803,0.9529622395833334,0.00021462297599999998,0.0071540992,-0.002776864916086197,0.9972290992736816,5,30,False,0.00829382799565792,491.11966110505637,2108.1142444990255,414.6087978138821,90.23773358682229,514.2804880779731,-90.74147143587251,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.6,2.2,2.4,0.0,0.2,488.2,-90.74147143587251
773,1583104,-0.0016827700814853112,23.792202758789063,4.247608598073324,0.00241243032885415,0.02063993811607361,0.3815968563159307,0.37974604964256287,5.216099262237549,0.8992513020833334,0.000214512384,0.0071504128,-0.003678192151710391,0.9963343143463135,5,30,False,0.0043712640181183815,491.1590426605768,2111.256233745953,415.1651897977863,90.33852235482482,514.2804880779731,-77.38505069043761,nan,nan,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,3.0,2.0,0.0,0.3333333333333333,515.3333333333334,-77.38505069043761
774,1585152,-0.005044022385845892,20.756210327148438,4.246605332692464,0.005749506664708992,0.07185713669362788,0.37272745619217557,-1.0884737968444824,4.0921220779418945,0.9384765625,0.000214401792,0.0071467264,-0.002626657485961914,0.9973831176757812,5,30,False,0.009341472759842873,491.21229101151306,2114.3736881199,415.63900995279255,90.44557321483444,514.2804880779731,-107.36803902392467,nan,nan,6,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,2.6666666666666665,2.5,0.3333333333333333,0.0,486.0,-107.36803902392467
775,1587200,-0.003947336944596221,14.117693042755127,4.249805212020874,0.005005502198104583,0.05703326693425576,0.36825064619382225,-0.2851002812385559,3.798271894454956,0.9900716145833334,0.00021429119999999999,0.00714304,-0.0020578159019351006,0.9979485273361206,5,30,False,0.008357803337275982,491.2650665006498,2117.479389348795,416.12532681782614,90.56373130682914,514.2804880779731,-111.11841965469118,nan,nan,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,0.0,0.0,433.0,-111.11841965469118
776,1589248,-0.0023154286631324795,15.379969310760497,4.249564377466838,0.0034530424859025946,0.03721722579405953,0.4319792792201042,-0.006874942220747471,3.969249963760376,0.90625,0.00021418060799999997,0.0071393536,-0.003157213097438216,0.9968542456626892,5,30,False,0.006869057659059763,491.3409361290043,2120.4376113066974,416.6107377036824,90.67942603182746,514.2804880779731,-110.92561692884726,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,0.0,527.25,-110.92561692884726
777,1591296,-0.0027757348453936476,3.1176825284957888,4.247248601913452,0.003298604188912113,0.029343910266955694,0.3601983532309532,0.1850317269563675,1.7302205562591553,0.9931640625,0.00021407001599999998,0.007135667199999999,-0.003321500029414892,0.9966949820518494,5,30,False,0.0058960155583918095,491.42360414650955,2123.4099357537198,417.0497349359357,90.78214747582388,514.2804880779731,-50.86492473324404,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1.75,2.0,1.25,0.0,0.75,596.75,-50.86492473324404
778,1593344,-0.0024406497924549814,7.672944450378418,4.245942687988281,0.003280958889639122,0.03223752319269503,0.47191577951113384,-0.3522380590438843,2.8258018493652344,0.9510091145833334,0.000213959424,0.0071319808,-0.004140312783420086,0.9958745837211609,5,30,False,0.005794800352305174,491.50344723160987,2126.387348708711,417.48380104890384,90.90484426582407,514.2804880779731,-110.78925497252858,nan,nan,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,465.4,-110.78925497252858
779,1595392,-0.0027276145449529094,2.5353118777275085,4.245112403233846,0.003958557443941402,0.043335159743825596,0.43591986497243246,0.39937475323677063,1.4728435277938843,0.9788411458333334,0.000213848832,0.0071282944,-0.003360462374985218,0.9966513514518738,5,30,False,0.008789903484284878,491.58668931368044,2129.25981858265,417.9755809139897,91.05594555081916,514.2804880779731,-100.53747486573582,nan,nan,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,514.0,-100.53747486573582
780,1597440,-0.003228659172115537,23.11321802139282,4.2469326178232825,0.003446674576831092,0.029092781618237494,0.3346577167510986,0.3949503004550934,4.926878929138184,0.9490559895833334,0.00021373824,0.007124607999999999,-0.0033786995336413383,0.9966365098953247,5,30,False,0.005022820085287094,491.64160257816116,2132.4372972385463,418.3849428029207,91.1604401168297,514.2804880779731,-78.9830455930759,nan,nan,5,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.8,2.2,1.6,0.4,0.4,535.4,-78.9830455930759
781,1599488,-0.002014271893616145,2.8760776996612547,4.24692554473877,0.003183658918262481,0.032077304126384355,0.4065228521823883,0.12461511045694351,1.7664059400558472,0.9943033854166666,0.000213627648,0.0071209216,-0.003057845402508974,0.9969562292098999,5,30,False,0.006611659191548824,491.6735240588776,2135.7764118425694,418.7904980380408,91.2614815118286,514.2804880779731,-44.10334885393968,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.0,3.0,1.0,0.0,0.6666666666666666,550.6666666666666,-44.10334885393968
782,1601536,-0.003124007382818187,32.03702049255371,4.246792125701904,0.004527509567358774,0.052648120326921344,0.5138745069503784,-1.4922850131988525,5.927538871765137,0.7996419270833334,0.00021351705599999998,0.0071172352,-0.003811577335000038,0.9962044954299927,5,30,False,0.009054604917764664,491.75063600558633,2138.759113527587,419.2274538960046,91.38000463182107,514.2804880779731,-103.12712315348199,nan,nan,60,0.0,0.0,0.0,0.8,0.2,0.0,0.21666666666666667,0.2833333333333333,2.8333333333333335,2.466666666666667,nan,0.11666666666666667,429.55,nan
783,1603584,-0.0020917769841616975,16.19218692779541,4.246216694513957,0.005865045369574536,0.0743958346080035,0.5654383495450019,-0.8520102500915527,3.9287452697753906,0.92724609375,0.00021340646399999999,0.007113548799999999,-0.0027807061560451984,0.9972267150878906,5,30,False,0.012611404061317444,484.4906425762659,2142.0997598804533,419.7137915489875,91.4903558158112,563.2457784599683,-94.10641557634153,nan,nan,6,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,0.3333333333333333,471.6666666666667,-94.10641557634153
784,1605632,-0.0025752098532393574,9.844328880310059,4.249188296000162,0.004411559479586669,0.04492695539568861,0.48405187129974364,-0.1721331626176834,3.0903396606445312,0.9694010416666666,0.000213295872,0.0071098624,-0.002547487383708358,0.9974565505981445,5,30,False,0.007037088740617037,484.5441854340717,2145.286781901348,420.17826111211616,91.58874069280864,563.2457784599683,-110.81972427221103,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,398.5,-110.81972427221103
785,1607680,-0.0018776395668586095,12.62003927230835,4.249249219894409,0.0035211786153829766,0.03313739595857138,0.45653804739316306,-0.6947705149650574,3.5693368911743164,0.9488932291666666,0.00021318527999999998,0.0071061760000000005,-0.0023408252745866776,0.9976646900177002,5,30,False,0.006330167409032583,484.5848220721567,2148.5910405384348,420.60329608827305,91.69769434080808,563.2457784599683,-90.73831389343415,nan,nan,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,0.3333333333333333,495.3333333333333,-90.73831389343415
786,1609728,-0.0020045388489961626,15.798782920837402,4.250111150741577,0.0031126122295277742,0.031364050290236874,0.4360016167163849,-0.6758658289909363,3.963531970977783,0.97314453125,0.000213074688,0.007102489599999999,-0.002160015981644392,0.9978469610214233,5,30,False,0.007979733869433403,484.713052369966,2151.346802158281,420.9863670282357,91.80390636381344,563.2457784599683,-111.2607716947069,nan,nan,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,466.8,-111.2607716947069
787,1611776,-0.003318365125839288,21.72651014328003,4.251152610778808,0.003222706799886488,0.0327154230287609,0.37959987968206405,-0.4082731306552887,4.186300754547119,0.91162109375,0.000212964096,0.0070988032,-0.0014423909597098827,0.9985604286193848,5,30,False,0.006346276495605707,484.88968078163464,2153.805762119213,421.3352917423763,91.91043589181209,563.2457784599683,-103.2825638139463,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,0.5,0.0,460.25,-103.2825638139463
788,1613824,-0.002706245135050267,5.401372170448303,4.252682415644328,0.004555083976492824,0.048584447940811515,0.4042403340339661,0.04088710993528366,2.3981473445892334,0.9864908854166666,0.00021285350399999998,0.0070951168,-0.0016989931464195251,0.9983050227165222,5,30,False,0.008045644499361515,485.0133946852754,2156.5918163961906,421.7288829944009,92.00793028880435,563.2457784599683,-85.92013028184874,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.75,1.5,2.25,0.0,0.25,532.0,-85.92013028184874
789,1615872,-0.0025638612957360842,16.570934677124022,4.251753425598144,0.002751863443826134,0.02425026425626129,0.457399982213974,-0.14206011593341827,4.032811164855957,0.9734700520833334,0.000212742912,0.0070914304,-0.0013958264607936144,0.9986062049865723,5,30,False,0.00471253227442503,485.090931233746,2159.4590130633296,422.29419189927285,92.15568714980327,563.2457784599683,-110.97468557087682,nan,nan,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,455.4,-110.97468557087682
790,1617920,-0.0033752413083372327,9.183549499511718,4.253369092941284,0.0038175455465690195,0.03689558040350675,0.4213357170422872,-0.3211890161037445,2.8842694759368896,0.970703125,0.00021263232,0.007087744,-0.0009453321690671146,0.9990555644035339,5,30,False,0.005913788452744484,485.1777363249781,2162.471957236383,422.7017738642171,92.25543710279453,563.2457784599683,-110.99007796093701,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,448.75,-110.99007796093701
791,1619968,-0.0018143271391939683,12.816352081298827,4.253331104914348,0.002390057308241141,0.017845797973374527,0.3766376718878746,-0.11974550783634186,3.4998815059661865,0.9571940104166666,0.00021252172799999998,0.007084057600000001,-0.001658351393416524,0.9983439445495605,5,30,False,0.0050138747319579124,485.2587359079349,2165.4967370103113,423.115984147109,92.3620420627849,563.2457784599683,-94.85631849689071,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.4,2.2,2.4,0.0,0.2,487.6,-94.85631849689071
792,1622016,-0.00320388141553849,6.723070573806763,4.250935220718384,0.00471393856006029,0.05353922254095475,0.43000669628381727,0.15690284967422485,2.5739455223083496,0.96240234375,0.000212411136,0.0070803711999999994,-0.0019967821426689625,0.9980062246322632,5,30,False,0.011971624568104744,485.3147492862564,2168.685960824194,423.5389042280585,92.47419952978089,563.2457784599683,-107.74643470021329,nan,nan,3,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,2.3333333333333335,2.6666666666666665,0.0,0.0,495.3333333333333,-107.74643470021329
793,1624064,-0.00233459115261212,12.51563901901245,4.251163800557454,0.0034314978407825455,0.031213647061182806,0.4005608136455218,0.4029560387134552,3.418382406234741,0.9527994791666666,0.000212300544,0.0070766848,-0.0020448570139706135,0.9979614019393921,5,30,False,0.005947214551270008,485.3615896531179,2171.897825923006,424.0095291380567,92.57188267078891,563.2457784599683,-80.78040372155937,nan,nan,5,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.8,2.6,2.0,0.0,0.4,518.2,-80.78040372155937
794,1626112,-0.004412073558584476,8.43302812576294,4.249462842941284,0.005240539596126462,0.06506294629070908,0.4398494929075241,-0.19455301761627197,2.9847960472106934,0.9869791666666666,0.000212189952,0.0070729984,-0.002777648624032736,0.9972338676452637,5,30,False,0.010335641913115978,485.3953982874979,2174.97245941397,424.687494610931,92.68655303679407,563.2457784599683,-85.52501313003359,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.75,3.0,2.25,0.0,0.25,458.5,-85.52501313003359
795,1628160,-0.002713336170806239,17.14581079483032,4.247605276107788,0.0029354438661215454,0.028729618907285235,0.43579842448234557,-0.5137662291526794,4.044363498687744,0.9547526041666666,0.00021207936,0.0070693119999999995,-0.003125798888504505,0.9968888163566589,5,30,False,0.005656600929796696,485.4485249042755,2178.068687639956,425.1932934267679,92.81610548780009,563.2457784599683,-110.93468514179672,nan,nan,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,0.0,0.0,409.1666666666667,-110.93468514179672
796,1630208,-0.00283671940099642,8.330408716201783,4.248158041636149,0.00461091365304504,0.05218362444623684,0.4672847424944242,-0.006947265472263098,2.9817817211151123,0.9765625,0.000211968768,0.0070656256,-0.0024096183478832245,0.9975991249084473,5,30,False,0.008708475157618523,485.4489219684596,2181.583917113836,425.6620931337675,92.92746570080635,563.2457784599683,-110.64960129244037,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,427.25,-110.64960129244037
797,1632256,-0.001140689632544915,29.532714653015137,4.2495951652526855,0.0027697503644636373,0.02099744596052915,0.45544825941324235,0.28010234236717224,5.509303569793701,0.9860026041666666,0.000211858176,0.0070619392,-0.002680386882275343,0.997330367565155,5,30,False,0.004666721448302269,485.4828367946219,2184.9127510937396,426.08753934979904,93.04435839579673,563.2457784599683,-90.62953347323196,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.6,3.0,2.4,0.0,0.2,502.0,-90.62953347323196
798,1634304,-0.0023638796410523355,8.112882280349732,4.249458440144857,0.0039439633391878575,0.041077264995935066,0.3632997011144956,0.14163784682750702,2.8534555435180664,0.9827473958333334,0.00021174758399999997,0.0070582527999999995,-0.002009703777730465,0.9979963302612305,5,30,False,0.009447267279028893,485.6383293504227,2187.446251021669,426.47833672570414,93.15083078779571,563.2457784599683,-86.00883532454918,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.75,2.5,2.25,0.0,0.25,422.25,-86.00883532454918
799,1636352,-0.0030717787992519635,33.30019969940186,4.25079558690389,0.004971489557452495,0.058521397939572735,0.4152177760998408,0.7008706331253052,5.92802095413208,0.9757486979166666,0.00021163699199999998,0.0070545664,-0.002335241762921214,0.9976696372032166,5,30,False,0.00887517910450697,485.7255199944057,2190.4289240596263,426.8855672424979,93.26272005878855,563.2457784599683,-61.20570141206417,nan,nan,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,1.5,1.5,0.0,0.5,542.25,-61.20570141206417
800,1638400,-0.003100224749262755,8.318976736068725,4.249443991978963,0.004147614231933024,0.044073041924275455,0.4670836826165517,-0.34363165497779846,2.8057286739349365,0.9207356770833334,0.0002115264,0.00705088,-0.00237742206081748,0.997626781463623,5,30,False,0.00810417253524065,485.80582860530495,2193.440331749458,427.31142084153544,93.37299366478692,563.2457784599683,-98.57021798076312,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,2.0,2.25,0.5,0.25,500.25,-98.57021798076312
801,1640448,-0.0037451573725168904,22.184143257141113,4.248457431793213,0.0041466068715179105,0.04398935296339914,0.41289285173018775,-0.5251732468605042,4.713537693023682,0.9788411458333334,0.00021141580799999998,0.0070471935999999995,-0.00331708462908864,0.9966892004013062,5,30,False,0.00651424890384078,485.84156582868286,2196.743307103592,427.7464508744597,93.48614302078204,563.2457784599683,-90.71027903129144,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.6,2.6,2.4,0.0,0.2,426.8,-90.71027903129144
802,1642496,-0.005016521271318197,4.03872172832489,4.247495539983114,0.006005460642583027,0.07652728942921386,0.4270924294988314,-0.21181979775428772,1.934958815574646,0.9806315104166666,0.000211305216,0.0070435072,-0.002377995289862156,0.9976272583007812,5,30,False,0.011394723318517208,485.86757974998727,2200.0528855544544,428.2258317356027,93.6115936547867,563.2457784599683,-110.70295998545146,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,377.25,-110.70295998545146
803,1644544,-0.001969108488992788,8.423505544662476,4.251882537206014,0.003330562676096327,0.029044581313307085,0.4469023088614146,-0.6369823217391968,2.8986270427703857,0.9578450520833334,0.000211194624,0.0070398208,-0.001049339072778821,0.998952329158783,5,30,False,0.006552897393703461,485.8983040986244,2203.3783377504005,428.65969107365527,93.72584447178815,563.2457784599683,-99.17916800038607,nan,nan,7,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,3.0,2.5714285714285716,0.0,0.14285714285714285,444.7142857142857,-99.17916800038607
