env_steps,vector_steps,replay_size,critic_updates,actor_updates,environment_steps_per_second,update_calls_in_interval,critic_updates_in_interval,actor_updates_in_interval,target_updates_in_interval,critic1_loss_mean,critic2_loss_mean,q1_mean,q2_mean,target_q_mean,q1_q2_abs_gap_mean,td_error_abs_mean,critic1_grad_norm_pre_clip_mean,critic2_grad_norm_pre_clip_mean,critic1_grad_clipped_fraction,critic2_grad_clipped_fraction,critic1_loss_max,critic2_loss_max,q1_q2_abs_gap_max,td_error_abs_max,critic1_grad_norm_pre_clip_max,critic2_grad_norm_pre_clip_max,actor_loss_mean,sampled_log_prob_mean,deterministic_action_abs_mean,stochastic_action_abs_mean,action_saturation_fraction_mean,actor_grad_norm_pre_clip_mean,actor_grad_clipped_fraction,actor_loss_last,action_saturation_fraction_max,actor_grad_norm_pre_clip_max,completed_episodes,red_complete_elimination_success_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
376832,47104,376832,44605,22302,117.40871788731458,256,256,128,128,1.8630185413639992,1.8426479870686308,0.5425089478303562,0.5456064850150142,0.5493939574807882,0.32411904929904267,0.379096299468074,80.3374252691865,71.34850643202662,1.0,1.0,6.5105109214782715,6.5310564041137695,37.7934684753418,62.196929931640625,366.60504150390625,366.8465270996094,-0.6536113126203418,-1.5663102651014924,0.2141260826316877,0.4928732231240451,0.007909783211822102,0.875265113543719,0.0,-0.5146862864494324,0.010059815116911366,1.7743103504180908,6,0.0,0.0,1.1666666666666667,0.0,2.6666666666666665,1.5,0.3333333333333333,0.0,417.6666666666667,-97.64433600806751
378880,47360,378880,44861,22430,117.32813710182116,256,256,128,128,1.9320501104230061,1.9122196797979996,0.5297329626409919,0.52718181126329,0.5298174350755289,0.3137827084865421,0.37428840319626033,79.40974083542824,70.88899052888155,1.0,1.0,6.059628486633301,6.132136821746826,39.78268051147461,59.658729553222656,343.366455078125,240.99777221679688,-0.6597466818057001,-1.5642693061381578,0.21904275121227745,0.49623762415145634,0.00875628042307416,0.8631365497130901,0.0,-0.7912026643753052,0.01183106342000275,1.937252402305603,3,0.0,0.0,0.6666666666666666,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,490.0,-105.02300080836478
380928,47616,380928,45117,22558,117.36358383410423,256,256,128,128,1.9737166233826429,1.9637979558901861,0.5337630099675152,0.5357822201331146,0.5383549836697057,0.34529933671001345,0.38544843974523246,86.85910165309906,80.1104637235403,1.0,1.0,5.85287618637085,6.038335800170898,34.67013931274414,58.727455139160156,487.04498291015625,385.5523986816406,-0.6417980201076716,-1.5551959481090307,0.21865311660539666,0.49355263196979676,0.008489891245840823,0.8735178145579994,0.0,-0.7986729145050049,0.012148512148512149,2.0734400749206543,6,0.0,0.0,1.5,0.0,2.3333333333333335,1.5,0.0,0.0,442.5,-96.07102573920322
382976,47872,382976,45373,22686,117.24253129416174,256,256,128,128,1.8985199264716357,1.8707962522748858,0.5254632042924641,0.5365956827881746,0.5323590818006778,0.3184928391710855,0.37637731374707073,73.71195469796658,69.55111472681165,1.0,1.0,8.475507736206055,8.40343952178955,32.85322570800781,62.244537353515625,309.3386535644531,282.8790283203125,-0.6515282327309251,-1.556654628366232,0.2138585293232205,0.49148777214527867,0.007917226012918652,0.8605817724019289,0.0,-0.7381380796432495,0.01118939079983423,1.7959041595458984,4,0.0,0.0,1.75,0.0,1.5,1.25,0.0,0.0,447.0,-93.3823822937834
385024,48128,385024,45629,22814,117.14813486817242,256,256,128,128,1.8401975338347256,1.8720778985880315,0.5234805621876149,0.524325588667125,0.5237076670455281,0.318265205132775,0.3798251241678372,77.4560596011579,75.597562097013,1.0,1.0,4.83288049697876,4.931178569793701,35.39216613769531,56.946861267089844,284.7660217285156,245.09693908691406,-0.628965730778873,-1.5367748029530048,0.21777828170882624,0.4920527689024302,0.008211797639910432,0.9570382779929787,0.0,-0.628778874874115,0.012248830167905312,2.0549607276916504,5,0.0,0.0,0.8,0.8,3.0,1.4,0.0,0.4,441.4,-73.28036709680309
387072,48384,387072,45885,22942,117.14576931615551,256,256,128,128,1.8646917652804404,1.8775720244739205,0.5291689552250318,0.535876663721865,0.5327227018133271,0.32362468109931797,0.3851756526855752,81.17612619698048,73.13880159705877,1.0,1.0,6.202423095703125,6.1624627113342285,30.050432205200195,55.597801208496094,350.53497314453125,226.78652954101562,-0.6455802619457245,-1.5299310386180878,0.22125719111020328,0.4905921348112963,0.007746161650557855,0.8586709608789533,0.0,-0.5524436831474304,0.010395010395010396,1.9552497863769531,3,0.0,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,0.0,0.3333333333333333,498.6666666666667,-79.15136108986432
389120,48640,389120,46141,23070,117.04598347793963,256,256,128,128,1.9671307668322697,1.970017050683964,0.5401213841469144,0.5426791166319163,0.536864789944957,0.32325542031321675,0.3856454542838037,82.65414510667324,70.83869205415249,1.0,1.0,6.318331718444824,6.392187595367432,40.44276428222656,62.16114044189453,338.67181396484375,246.85826110839844,-0.6556031639920548,-1.5379518400877714,0.22274420101993037,0.49338193034097716,0.008414781526042836,0.8084857331123203,0.0,-0.7544122934341431,0.011391375101708706,2.0409998893737793,6,0.0,0.0,1.3333333333333333,0.3333333333333333,2.1666666666666665,1.3333333333333333,0.0,0.16666666666666666,407.3333333333333,-81.9945522435349
391168,48896,391168,46397,23198,116.97244208255356,256,256,128,128,1.7773320869309828,1.8036305367713794,0.5445882745552808,0.5479976712667849,0.5467854589223862,0.3122048379154876,0.3706486427108757,75.36707843840122,67.17491447925568,1.0,1.0,7.531198978424072,7.857917308807373,39.1087646484375,62.24648666381836,293.52557373046875,230.89859008789062,-0.6572076313896105,-1.5374130457639694,0.22343069478902008,0.49670067395362427,0.008856637155506336,0.8664438989944756,0.0,-0.5022220015525818,0.012639505176818609,1.8785086870193481,4,0.0,0.0,1.5,0.0,2.5,1.5,0.0,0.0,449.75,-96.03324720000137
393216,49152,393216,46653,23326,116.87742324085539,256,256,128,128,1.7468256116262637,1.790386545471847,0.5319346071191831,0.5271207966252405,0.5311640339205042,0.32806268183048815,0.37633380852639675,76.87794417142868,69.90278921276331,1.0,1.0,6.060972690582275,5.943297386169434,34.07833480834961,54.71110916137695,295.180908203125,283.2623291015625,-0.6420318189775571,-1.5515762539580464,0.22569652752072125,0.4976883152777967,0.008811665883048147,0.7926290531177074,0.0,-0.6832115650177002,0.011822258459029759,1.4705818891525269,4,0.0,0.0,1.0,0.5,2.0,1.5,0.0,0.5,556.0,-79.09932853379132
395264,49408,395264,46909,23454,116.87715389546473,256,256,128,128,1.8625562873203307,1.8933344645192847,0.5329155056970194,0.5360306085349293,0.5360997444367968,0.33720249438192695,0.38549661700380966,84.29467142373323,72.6605084091425,1.0,1.0,6.034710884094238,6.435408592224121,35.88653564453125,61.17523956298828,441.3592224121094,294.4144287109375,-0.6512535465881228,-1.5597559828311205,0.22327310556892246,0.49961116303420283,0.009284447569275453,0.8441936422605067,0.0,-0.6310492753982544,0.014154870940882597,2.044928550720215,3,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,0.3333333333333333,483.6666666666667,-90.23361871953723
397312,49664,397312,47165,23582,116.77039089087161,256,256,128,128,1.9134615660877898,1.9216272166231647,0.5159308346319449,0.514766710341064,0.5171376270009205,0.3252389939734712,0.3856777925975621,85.25050942599773,80.06031741946936,1.0,1.0,7.445488452911377,7.08160924911499,33.389320373535156,60.3146858215332,398.47442626953125,268.09344482421875,-0.6265638224722352,-1.5313830962404609,0.2222582060173196,0.49411987061174995,0.008203346862605007,0.8137643893714994,0.0,-0.5921083092689514,0.011645430880942595,1.5316599607467651,5,0.0,0.0,0.2,0.6,1.8,2.2,0.0,0.4,536.2,-85.60156194436858
399360,49920,399360,47421,23710,116.7086198467698,256,256,128,128,1.8239575582556427,1.850737168570049,0.5285656225605635,0.5338050501741236,0.5374377525295131,0.3243323985952884,0.389977304963395,78.95141283795238,73.28877452015877,1.0,1.0,5.377677917480469,5.648009777069092,31.840885162353516,59.63278579711914,368.44647216796875,334.3265075683594,-0.6554925940581597,-1.5384666193276644,0.22479902879004718,0.49584615838185825,0.008621233333224714,0.7917543912772089,0.0,-0.7449648380279541,0.01271420674405749,1.7306965589523315,3,0.0,0.0,1.6666666666666667,0.0,2.3333333333333335,1.3333333333333333,0.0,0.0,482.3333333333333,-95.16293507204985
401408,50176,401408,47677,23838,113.94767195843913,256,256,128,128,1.7639178876997903,1.7693669500295073,0.5337515071878443,0.5367752822294278,0.5382283132857992,0.3636518194107339,0.38634303165599704,85.27543569356203,73.86093560606241,1.0,1.0,4.281686305999756,4.188978672027588,32.91554260253906,54.77688217163086,250.4987335205078,216.36131286621094,-0.6392493406310678,-1.5336847752332687,0.22605516153947686,0.4970659904489867,0.00876726280066349,0.8091886155307293,0.0,-0.4821479618549347,0.012081274025260845,1.5208016633987427,5,0.0,0.0,0.4,0.4,2.2,2.2,0.0,0.4,499.8,-89.6173778298873
403456,50432,403456,47933,23966,113.88802898400753,256,256,128,128,1.805082848179154,1.8725081570446491,0.5088837066869019,0.49826628554728813,0.4992760460961563,0.32655679644085467,0.37558531714603305,82.18216390907764,78.95626669377089,1.0,1.0,7.95741605758667,9.332209587097168,34.71135711669922,59.95900344848633,264.4546203613281,366.74810791015625,-0.6295249480754137,-1.5476658223196864,0.22363710374193566,0.49591717178222644,0.00850722102535751,0.852671627420932,0.0,-0.29687726497650146,0.012923163365641241,1.9662545919418335,6,0.0,0.0,1.0,0.16666666666666666,2.3333333333333335,1.8333333333333333,0.0,0.16666666666666666,479.0,-94.44713675117964
405504,50688,405504,48189,24094,113.78826152151942,256,256,128,128,1.7887255928944796,1.8366228758823127,0.5295911707362393,0.5283298807537449,0.5316529527190141,0.3314301527570933,0.37561325705610216,75.93822472542524,70.73425075411797,1.0,1.0,5.665694713592529,6.133303165435791,30.585769653320312,60.49420928955078,291.078125,288.25836181640625,-0.6497045299038291,-1.5310950614511967,0.22615579261849958,0.4957754326305109,0.008563947545384027,0.8464049634058028,0.0,-0.7198091745376587,0.012956901254773594,2.343141794204712,3,0.0,0.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,0.6666666666666666,447.6666666666667,-51.386135225681834
407552,50944,407552,48445,24222,113.84751011439441,256,256,128,128,1.8322974545881152,1.8739682550076395,0.5453627308597788,0.5410573241097154,0.5409064085397404,0.3329079144168645,0.37701081100385636,83.63826295733452,70.69513888657093,1.0,1.0,6.712790012359619,7.465180397033691,36.41380310058594,54.044769287109375,519.8045654296875,306.9828796386719,-0.6631896977778524,-1.5458793956786394,0.22410143531703908,0.4940372762945493,0.008238746828616299,0.7783514482434839,0.0,-0.4254720211029053,0.013177971979470108,1.766345500946045,5,0.0,0.0,0.8,0.8,2.4,1.2,0.2,0.4,505.4,-72.44757099735143
409600,51200,409600,48701,24350,113.8076930202437,256,256,128,128,1.7579355275956914,1.8025507419370115,0.5477629087909008,0.5381744653859641,0.5395734074991196,0.31755305582191795,0.3693331508547999,79.67850522696972,66.06883389130235,1.0,1.0,6.18764591217041,6.107522964477539,32.135704040527344,61.04452133178711,298.0762939453125,245.24395751953125,-0.6594619330717251,-1.5445870086550713,0.22691780755386357,0.4973755242706594,0.008998317006083263,0.8407914694398642,0.0,-0.8339986801147461,0.012108559498956159,1.7185090780258179,3,0.0,0.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.0,0.6666666666666666,483.3333333333333,-67.36430726966803
411648,51456,411648,48957,24478,113.73423069756282,256,256,128,128,1.8877965775318444,1.93096691055689,0.5224533816071926,0.5131929261260666,0.5216357284225523,0.3317663421621546,0.3934862355235964,88.48437806591392,76.0940879508853,1.0,1.0,6.950900077819824,6.4426798820495605,39.13545227050781,58.6080207824707,339.6064758300781,253.86273193359375,-0.6264359820634127,-1.537731871008873,0.2380160757476225,0.5001583264614847,0.009612285141201668,0.9259617426432669,0.0,-0.8997442126274109,0.01391731477691363,2.3264689445495605,6,0.0,0.16666666666666666,1.8333333333333333,0.16666666666666666,2.0,0.5,0.5,0.16666666666666666,450.0,-79.45478074650721
413696,51712,413696,49213,24606,113.73080542127433,256,256,128,128,1.9001899390714243,1.9307221418712288,0.5230982969369506,0.5284762738810969,0.5284632748225704,0.3238923460012302,0.38594566233223304,78.40831338614225,70.55839521437883,1.0,1.0,7.714543342590332,7.328709602355957,30.96944808959961,59.819252014160156,317.6392822265625,259.5917663574219,-0.6317949398653582,-1.5470252837985754,0.22169372820088187,0.4967309151366781,0.008818375115859475,0.8490169947035611,0.0,-0.6103261113166809,0.011588275391956374,1.8455203771591187,3,0.0,0.0,2.3333333333333335,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,355.3333333333333,-87.94262256159466
415744,51968,415744,49469,24734,113.73393319597486,256,256,128,128,1.8607446025125682,1.8888946158112958,0.5196488012443297,0.5220442480349448,0.5276630274602212,0.31552767008543015,0.38607730984222144,78.13285840302706,71.05919983237982,1.0,1.0,6.260042667388916,6.408336639404297,35.268306732177734,58.46778869628906,353.8629150390625,200.82376098632812,-0.6527195817325264,-1.5529208770021796,0.22606320686223166,0.4980427776220006,0.0087724214955603,0.8357415148057044,0.0,-0.5887115001678467,0.012305611899932387,1.5133360624313354,5,0.0,0.0,0.8,0.6,1.8,1.6,0.0,0.6,538.6,-76.9072290788412
417792,52224,417792,49725,24862,113.60847123786958,256,256,128,128,1.7433173708850518,1.7805635625263676,0.5135981670791807,0.5175378181156702,0.5167096031364053,0.3355862268945202,0.38259139424189925,77.50346176326275,73.01279425621033,1.0,1.0,5.188543796539307,5.129715442657471,29.96742820739746,59.44375228881836,245.0005340576172,338.1272888183594,-0.6184066127752885,-1.5507138259708881,0.22037340027941052,0.4945018248028123,0.008294328515369771,0.8442555065266788,0.0,-0.5654584169387817,0.011623080116230802,1.8807392120361328,5,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,385.0,-90.52535614928419
419840,52480,419840,49981,24990,113.5731983294897,256,256,128,128,1.765888107009232,1.8055774100357667,0.5248967296247429,0.5247433979820926,0.5277702632592991,0.32238735555438325,0.379870698438026,79.00648695975542,70.30645191669464,1.0,1.0,6.013526439666748,6.20695161819458,31.64935302734375,61.40092086791992,241.37144470214844,245.13211059570312,-0.6477876040153205,-1.5462850546464324,0.2199864028477248,0.49599204657949675,0.008462015113744788,0.8145758847240359,0.0,-0.45717906951904297,0.011346340113463402,1.789055347442627,4,0.0,0.0,1.0,0.5,3.0,1.5,0.0,0.25,496.75,-83.00503205267523
421888,52736,421888,50237,25118,113.59859696079711,256,256,128,128,1.7545269598485902,1.7697291387012228,0.528943762772542,0.5332681253057672,0.534878492821008,0.35479318926809356,0.3871036868658848,88.98420636728406,70.49071627110243,1.0,1.0,4.925493240356445,5.103474140167236,29.69975471496582,60.55592727661133,309.2720947265625,220.01803588867188,-0.6333650227170438,-1.5543067157268524,0.22060927146893028,0.49644984438221657,0.008613116978469922,0.7575745675712824,0.0,-0.5894294381141663,0.012285012285012284,2.6283133029937744,4,0.0,0.0,0.75,1.0,1.75,1.0,0.25,0.5,420.75,-60.11599630204182
423936,52992,423936,50493,25246,113.55420467440115,256,256,128,128,1.7623337472905405,1.824965765583329,0.49812017380645557,0.4973016260591976,0.5090108492586296,0.3298770358087495,0.3875184514326975,81.60545375198126,78.84853764623404,1.0,1.0,5.39466667175293,5.522430419921875,32.33310317993164,53.520751953125,565.8212280273438,311.474853515625,-0.6193902787053958,-1.5439918143674731,0.2181218355649314,0.4921906458746376,0.007702572381928802,0.801151312654838,0.0,-0.6953340768814087,0.010154346060113728,1.6962190866470337,5,0.0,0.0,1.0,0.4,1.4,1.2,0.4,0.4,524.8,-80.75520049187863
425984,53248,425984,50749,25374,113.50496257385774,256,256,128,128,1.883028024691157,1.918918794952333,0.5181854445618228,0.5144500868773321,0.5213890473823994,0.3235909336945042,0.38727683713659644,80.23920884728432,72.29854601249099,1.0,1.0,4.539921760559082,4.544772148132324,32.60206985473633,50.98798370361328,282.1908264160156,274.822265625,-0.6284492941340432,-1.5443013291805983,0.2169919911548474,0.49433567561403674,0.008076101963503187,0.9128501017112285,0.0,-0.750676691532135,0.011470425649530127,2.8396880626678467,5,0.0,0.0,1.4,0.2,2.6,1.4,0.0,0.2,497.8,-89.40199319103849
428032,53504,428032,51005,25502,113.46543297038187,256,256,128,128,1.7180898492224514,1.801994027220644,0.5060240502889428,0.5015555178288196,0.5086496920557693,0.32765813055448234,0.3777943396707997,81.33185043558478,82.24893704429269,1.0,1.0,5.261166095733643,5.413177013397217,28.760990142822266,60.51581954956055,361.9434814453125,361.3341064453125,-0.6218433796893805,-1.5353329312056303,0.22498578090363738,0.49653191836446536,0.008515876900955063,0.8455947104375809,0.0,-0.8176791071891785,0.012677414909742318,1.9287763833999634,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,600.0,-26.32534540607594
430080,53760,430080,51261,25630,113.42701439233933,256,256,128,128,1.7331622068304569,1.7743451870046556,0.5172506703238469,0.512642227786273,0.5197297423328564,0.3238699621288106,0.37377231067512184,79.44223976135254,75.84773730486631,1.0,1.0,5.3897294998168945,5.638913631439209,31.852188110351562,60.8038330078125,294.58056640625,346.1275634765625,-0.6297111122403294,-1.5566377146169543,0.21880666747569502,0.4965081723364494,0.00849877351954493,0.7999450594652444,0.0,-0.5949636101722717,0.012164429530201342,1.6258444786071777,7,0.0,0.0,0.8571428571428571,0.8571428571428571,2.4285714285714284,1.2857142857142858,0.0,0.42857142857142855,505.0,-70.47970805533429
432128,54016,432128,51517,25758,113.3656881567239,256,256,128,128,1.9010550797684118,1.910436081700027,0.4876184712356917,0.4930584019093658,0.490975434127904,0.34558936511166394,0.3948484695283696,79.91999609023333,75.53434808552265,1.0,1.0,5.845154285430908,5.8797831535339355,30.214069366455078,60.49365997314453,369.1584167480469,227.3477020263672,-0.5952461817651056,-1.5426414906978607,0.21898229867589963,0.4965849771438068,0.008343654167310388,0.8458322938531637,0.0,-0.46755579113960266,0.012548391403016954,2.1591246128082275,3,0.0,0.0,1.3333333333333333,0.0,3.0,1.6666666666666667,0.0,0.0,384.6666666666667,-97.67091064879303
434176,54272,434176,51773,25886,113.30198498133234,256,256,128,128,1.7161066752159968,1.7742632009321824,0.504670278984122,0.49469007755578787,0.5048411609423056,0.3413614195305854,0.3892447646940127,77.60329906642437,78.7554869055748,1.0,1.0,7.006227493286133,6.311535835266113,31.271575927734375,53.516510009765625,304.1029052734375,360.4922790527344,-0.6115798224927858,-1.5506887817755342,0.21966349125766102,0.49782894245746967,0.008418275598081924,0.8385459303390235,0.0,-0.866469144821167,0.012224938875305624,2.0408477783203125,5,0.0,0.0,0.2,1.2,2.2,1.6,0.0,0.8,578.8,-61.52667701876199
436224,54528,436224,52029,26014,113.32972407870116,256,256,128,128,1.7671698046615347,1.8291532798903063,0.5256508699585538,0.5196056106360629,0.5208787317096721,0.3351381222018972,0.38487515540327877,78.82768097519875,73.93182683736086,1.0,1.0,7.091430187225342,6.595922946929932,33.46226119995117,73.20187377929688,357.7187805175781,263.5627136230469,-0.6354671663139015,-1.5503189489245415,0.2226583500726201,0.49816352180503276,0.008777992119300422,0.8068798237945884,0.0,-0.4677772521972656,0.011914657799944583,2.033529281616211,3,0.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,410.6666666666667,-91.1718836002013
