update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
2205,4515840,-0.0006812601039807002,5.299911642074585,6.979128487904867,0.02515143299048456,0.020661423914134502,0.16212648724516232,-0.02527473121881485,2.429569959640503,0.94189453125,389.03977463466674,7875.0404671373835,1014.0421454997195,274.3472457630851,2187.845445359053,-6.1579237537844165,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-6.1579237537844165
2206,4517888,-0.0020913548418320716,5.219406700134277,6.980405108133952,0.016126461575428644,0.032867716858163476,0.16918417140841485,-0.10444807261228561,2.500185966491699,0.8538411458333334,389.0780554403319,7878.420062476405,1014.5179158018364,274.46936994808493,2187.845445359053,-18.91107410325021,nan,nan,5,0.0,0.0,0.2,0.0,0.8,0.0,0.2,2.4,1.8,0.0,0.4,0.8,491.4,-18.91107410325021
2207,4519936,0.005813502497039736,6.235437679290771,6.983263969421387,0.04919217248000981,0.015879047398145,0.1934713713824749,0.10048655420541763,1.9628840684890747,0.8678385416666666,389.11148577820734,7881.980372919163,1014.9639866566213,274.5901447830838,2187.845445359053,-41.069625780917704,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,1.25,1.5,2.25,0.0,0.25,0.75,583.5,-41.069625780917704
2208,4521984,0.006160912146636595,14.669912528991699,6.978624709447225,0.5556206620240118,0.06242348918070396,0.2522367666165034,-0.41757073998451233,3.4183011054992676,0.9178059895833334,389.1347239912674,7885.8474015641405,1015.4046120154599,274.7070297960745,2187.845445359053,-35.61781403691566,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,540.0,-35.61781403691566
2209,4524032,0.00197845031095009,20.6219762802124,6.969861030578613,0.015152673687164981,0.062060491166387996,0.20645153895020485,-1.1844745874404907,4.496847152709961,0.6834309895833334,389.17022217228293,7889.3617855691555,1015.8336622796705,274.8280097440729,2187.845445359053,-54.59888276518723,nan,nan,5,0.0,0.2,0.0,0.4,0.6,0.0,1.8,1.0,3.0,0.2,0.0,0.6,558.0,-54.59888276518723
2210,4526080,-0.0016191107735115415,20.535418796539307,6.968949222564698,0.031436063254174466,0.03720626241217057,0.16539257367451984,-0.4073914587497711,4.1414337158203125,0.8147786458333334,389.19696319862373,7893.104531859193,1016.2935450207078,274.95310539107595,2187.845445359053,-66.45004945452752,nan,nan,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,0.0,387.3333333333333,-66.45004945452752
2211,4528128,-0.0012071573563540974,9.394324016571044,6.9732283592224125,0.025117122293643965,0.08637621930489937,0.19701833551128706,0.14857730269432068,2.870262622833252,0.7682291666666666,389.245738938024,7896.236476094127,1016.7059077187805,275.07325407507597,2187.845445359053,-42.458493668913476,nan,nan,5,0.0,0.2,0.0,0.2,0.8,0.0,1.4,1.4,2.8,0.0,0.2,0.8,575.0,-42.458493668913476
2212,4530176,-0.0016264814602133507,8.074864625930786,6.975011539459229,0.033006280187206964,0.03964398781148096,0.15858788987000783,-0.06697310507297516,2.4988272190093994,0.8636067708333334,389.28508048254724,7899.5844901011005,1017.1788563550144,275.19736970307713,2187.845445359053,-40.01424982610115,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.6666666666666667,2.0,0.0,0.3333333333333333,0.6666666666666666,597.6666666666666,-40.01424982610115
2213,4532224,-0.0015844280210634072,4.349463105201721,6.975052181879679,0.017633353154330202,0.05482993181794882,0.16650721927483877,0.1868104189634323,2.2208564281463623,0.91015625,389.3150037356902,7903.155662143239,1017.6854332589646,275.33856492208724,2187.845445359053,-20.741869306543474,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.3333333333333335,2.0,0.0,0.3333333333333333,1.0,600.0,-20.741869306543474
2214,4534272,-8.530757234742244e-05,6.362779808044434,6.973664840062459,0.012491273295988018,0.02458246855918939,0.17165222093462945,0.35257217288017273,2.5455965995788574,0.86181640625,389.3310679625817,7907.198013270361,1018.1460860730804,275.4623560750915,2187.845445359053,-14.151478177365789,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,2.0,0.0,0.3333333333333333,1.0,600.0,-14.151478177365789
2215,4536320,-0.0028643167112022637,31.358019638061524,6.972999397913615,0.016573968737308556,0.053555083426181226,0.17413645436366398,-0.4702723026275635,5.086865425109863,0.81201171875,389.3533750623604,7911.078458624397,1018.6002208082573,275.58025690908835,2187.845445359053,-62.94926751656021,nan,nan,4,0.0,0.0,0.25,0.5,0.25,0.25,1.0,0.75,1.75,0.75,0.5,0.25,551.25,-62.94926751656021
2216,4538368,-0.002467674827009129,4.50163893699646,6.972713120778402,0.01843763511084641,0.05208766854678591,0.17900697638591131,0.5068911910057068,1.976881980895996,0.7921549479166666,389.3922458427629,7914.547092799403,1018.9845781302793,275.6929968160839,2187.845445359053,-34.018546621334586,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.6666666666666667,3.0,0.0,0.0,1.0,600.0,-34.018546621334586
2217,4540416,-0.000883762437539796,8.003736591339111,6.97291038831075,0.012445241251649955,0.028963045589625834,0.1674469312032064,0.4278690218925476,2.2529959678649902,0.9309895833333334,389.40784510509906,7918.5992979254515,1019.4575664652439,275.81155064408085,2187.845445359053,-45.86690712325344,nan,nan,4,0.0,0.25,0.0,0.25,0.75,0.0,1.5,1.25,2.75,0.0,0.25,0.75,536.75,-45.86690712325344
2218,4542464,0.0028720773407258093,12.379146099090576,6.972439622879028,0.02120753605850041,0.04551239400170744,0.20854528347651163,-0.497782826423645,3.670240640640259,0.8798828125,389.43346219146855,7922.36305798548,1019.9304079762878,275.92671373808116,2187.845445359053,-31.062434397586003,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,2.0,0.5,0.0,1.0,600.0,-31.062434397586003
2219,4544512,-0.0013097725265348952,13.907953357696533,6.968765910466512,0.008053262105871302,0.027989837535036106,0.16201821565628052,-0.23560667037963867,4.053061485290527,0.84814453125,389.4672184570495,7925.901711901417,1020.3809028222677,276.0493614780862,2187.845445359053,-31.213034802370657,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1.75,2.5,0.0,0.0,1.0,600.0,-31.213034802370657
2220,4546560,0.0026673891154738766,3.962733507156372,6.968121480941773,0.012316971045220271,0.0393885144420589,0.1764284941057364,0.4474569261074066,2.2825300693511963,0.77685546875,389.495144140429,7929.57206226539,1020.8747833791786,276.17367205108167,2187.845445359053,-5.752944895757082,nan,nan,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.752944895757082
2221,4548608,-0.0027554627507925034,27.05618667602539,6.968609793980916,0.0055054215539712455,0.02232043568510562,0.17396251037716864,-0.19713152945041656,4.848057270050049,0.8396809895833334,389.51414724288003,7933.52214497645,1021.3425350773541,276.30717318007373,2187.845445359053,-53.07533452936839,nan,nan,5,0.0,0.0,0.0,0.4,0.6,0.0,0.4,1.4,2.0,0.6,0.6,0.6,570.6,-53.07533452936839
2222,4550656,-0.0007870147664410372,2.6235577344894407,6.973181470235189,0.016965727880597116,0.056485581273833914,0.13702839960654575,0.4608132839202881,1.6750273704528809,0.9451497395833334,389.5262111565431,7937.674629296351,1021.8173565952093,276.43622139007493,2187.845445359053,-22.157738266210192,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,1.0,600.0,-22.157738266210192
2223,4552704,-0.0017054659780114888,3.8097867488861086,6.975861581166585,0.015632740483852103,0.04084832086227834,0.1639792745312055,0.34225592017173767,2.0808637142181396,0.9052734375,389.5450265128793,7941.631650932381,1022.2827072223372,276.5582370650809,2187.845445359053,-11.73810268929833,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,2.75,0.0,0.25,1.0,600.0,-11.73810268929833
2224,4554752,0.001605385278041164,1.1675911843776703,6.976273822784424,0.01102185536340888,0.016964017304902275,0.14486484676599504,0.5352656245231628,1.1300904750823975,0.95556640625,389.5745411386039,7945.312274486321,1022.7263867833753,276.6710751790815,2187.845445359053,-15.908091700849278,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,3.0,0.3333333333333333,0.0,1.0,600.0,-15.908091700849278
2225,4556800,-0.0006220422103069723,3.5704394340515138,6.967655102411906,0.02443676736826698,0.06502451201279959,0.15389580751458803,0.000109298707684502,1.9766151905059814,0.9765625,389.59136139530915,7949.256350164316,1023.2557999502533,276.8033687100833,2187.845445359053,-21.910861300545548,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.25,1.75,0.0,0.25,1.0,600.0,-21.910861300545548
2226,4558848,-0.0011366977026530851,7.925350713729858,6.964758316675822,0.01701151722421249,0.07061906567153832,0.16397066315015157,-0.3686550259590149,2.8725855350494385,0.97802734375,389.60593719033284,7953.279803183512,1023.7686314162929,276.93642207607627,2187.845445359053,-18.603913061133447,nan,nan,5,0.0,0.0,0.2,0.0,0.8,0.0,0.4,2.4,1.6,0.0,0.2,0.8,490.8,-18.603913061133447
2227,4560896,0.01578100585999588,0.1432587429881096,6.956423759460449,0.022349906673965355,0.02809271547012031,0.23664595782756806,0.30721062421798706,0.3558855354785919,0.9583333333333334,389.63212266728937,7957.00136624444,1024.2604476892666,277.06201270307065,2187.845445359053,-5.218053357450117,nan,nan,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.218053357450117
2228,4562944,0.0015197411722814044,3.43914053440094,6.9474448998769125,0.010441974306983563,0.05718747705686837,0.1498154155910015,0.15937337279319763,1.8863965272903442,0.9373372395833334,389.6530784763033,7960.900002353374,1024.719371163279,277.19109393507824,2187.845445359053,-14.018799717268848,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,2.6,2.6,0.0,0.0,1.0,600.0,-14.018799717268848
2229,4564992,0.0020631680424533744,0.14173033833503723,6.94371452331543,0.050527173238030326,0.029886967471490302,0.19222488751014075,0.2404545247554779,0.4212315082550049,0.9943033854166666,389.6738041739431,7964.813473272414,1025.1709673994264,277.3095294050727,2187.845445359053,-13.893746882116224,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,2.0,0.0,0.3333333333333333,1.0,600.0,-13.893746882116224
2230,4567040,0.003440145527323087,3.6747733116149903,6.93382625579834,0.12550764814174423,0.03256509989344825,0.18843221018711726,0.19948641955852509,1.889544129371643,0.9915364583333334,389.69464316831454,7968.673328273551,1025.6507154914361,277.4413631690695,2187.845445359053,-5.400609357252506,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,600.0,-5.400609357252506
2231,4569088,-0.0028040396093274465,6.254575252532959,6.93206771214803,0.008451911950639138,0.032759013740966715,0.17711843873063723,-0.34636205434799194,2.566889762878418,0.9514973958333334,389.7119074142592,7972.634307596396,1026.1529527684834,277.5641958080814,2187.845445359053,-29.8781222459542,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,2.0,2.3333333333333335,0.3333333333333333,0.0,1.0,600.0,-29.8781222459542
2232,4571136,-0.0016784702466490367,2.2539044499397276,6.936098353068034,0.04968843437090982,0.019761905438887575,0.1521490052342415,0.11396212875843048,1.6120330095291138,0.9568684895833334,389.73501859161354,7976.478769200417,1026.604851819713,277.6826695500786,2187.845445359053,-5.641623256689854,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.641623256689854
2233,4573184,-0.0009135916894592811,4.547403287887573,6.938099877039591,0.012389870269301658,0.03036232873952637,0.17182005445162454,-0.1617095172405243,2.279073715209961,0.9239908854166666,389.76062163662294,7980.238631256434,1027.0493603556606,277.8038596050901,2187.845445359053,-11.886431900076527,nan,nan,7,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,2.7142857142857144,1.8571428571428572,0.0,0.2857142857142857,0.8571428571428571,524.1428571428571,-11.886431900076527
2234,4575232,-0.0012411087562213651,4.1727210521698,6.943275737762451,0.06719532222244501,0.01404183030826971,0.15583390668034552,-0.061947330832481384,2.195496082305908,0.90234375,389.78568306583196,7984.095138524543,1027.447460421543,277.9196951260965,2187.845445359053,-14.98805229550635,nan,nan,2,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2.5,1.5,0.0,0.5,0.5,339.5,-14.98805229550635
2235,4577280,0.0014688882530511668,2.201600956916809,6.954266945521037,0.01612443004657204,0.021432974903533856,0.15377329041560492,0.10594738274812698,1.596312165260315,0.912109375,389.8211291841204,7987.594051086548,1027.8734237194803,278.03745220409473,2187.845445359053,-15.350763806758914,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6,2.2,0.0,0.4,1.0,600.0,-15.350763806758914
2236,4579328,-0.0018587062989051143,2.484436583518982,6.961545356114706,0.020682897376051793,0.04395892616982262,0.14537806709607443,0.03741399198770523,1.6744238138198853,0.8992513020833334,389.8743069887076,7990.555841505309,1028.300332955383,278.1583003320993,2187.845445359053,-13.834548363746762,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,1.3333333333333333,0.0,0.3333333333333333,1.0,600.0,-13.834548363746762
2237,4581376,-4.702365646759669e-05,1.388248908519745,6.969101762771606,0.02484788935010632,0.03158857092882196,0.14361021940906843,0.2699938714504242,1.2568973302841187,0.88037109375,389.9202956734988,7993.6992297972465,1028.7478399394386,278.28059333709825,2187.845445359053,-13.631200098665431,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,1.3333333333333333,0.0,0.3333333333333333,1.0,600.0,-13.631200098665431
2238,4583424,0.0005118736764416099,0.1755257673561573,6.972377920150757,0.017898304713889958,0.02483768171320359,0.1672196882466475,0.20248380303382874,0.4495476484298706,0.93701171875,389.93835130880655,7997.675512484304,1029.2099329013945,278.40218900408945,2187.845445359053,-11.780572632012081,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,2.25,0.0,0.25,1.0,600.0,-11.780572632012081
2239,4585472,0.0014122886660819253,0.19844318851828574,6.968849436442057,0.034042068167279164,0.05258784905696909,0.21452069779237112,0.29839885234832764,0.46970170736312866,0.994140625,389.95724200940464,8001.65547498026,1029.6512720543178,278.5252024070942,2187.845445359053,-18.035485827509547,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,1.5,0.0,0.5,1.0,600.0,-18.035485827509547
2240,4587520,-0.001511908780472974,4.900372648239136,6.966808350880941,0.014030875557121665,0.03741240839396293,0.17005833908915519,-0.012718118727207184,2.316721200942993,0.9552408854166666,389.9739701932262,8005.650479319331,1030.128671139355,278.64767670708534,2187.845445359053,-11.55711605105862,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,2.6,0.2,0.0,1.0,600.0,-11.55711605105862
2241,4589568,0.0004152967817693328,4.200618481636047,6.973107163111369,0.013996980071533471,0.06016319831833243,0.15706073120236397,-0.22022466361522675,2.164461135864258,0.9207356770833334,390.00736008734185,8009.215862975427,1030.5643792524716,278.7587253740785,2187.845445359053,-12.178960506132475,nan,nan,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2.6666666666666665,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,420.0,-12.178960506132475
2242,4591616,0.022830235148042752,7.918713045120239,6.972519445419311,0.017044678815485288,0.02222968937518696,0.3080478539069494,-0.024962417781352997,2.9367103576660156,0.9267578125,390.02093323976254,8013.282935326279,1031.0630384555916,278.88817274307075,2187.845445359053,-10.337402368936456,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,2.8,0.0,0.2,1.0,600.0,-10.337402368936456
2243,4593664,-0.0009632280290437241,5.13815393447876,6.964564355214437,0.019070487399585546,0.03227910140218834,0.17100007186333338,-0.31451287865638733,2.495098114013672,0.8424479166666666,390.0601215052124,8016.662432022451,1031.5136364276914,279.00170742106275,2187.845445359053,-17.8500831185047,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,1.5,0.0,0.5,1.0,600.0,-17.8500831185047
2244,4595712,-0.0016019771108403801,3.364244270324707,6.968982092539469,0.008785268476155276,0.016641656681895257,0.15638041545947393,-0.22200711071491241,2.029278516769409,0.8636067708333334,390.09036866305854,8020.30411843129,1031.9389475878052,279.13380199606763,2187.845445359053,-28.087928864519654,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,2.0,0.0,0.5,1.0,600.0,-28.087928864519654
2245,4597760,0.0006781607662560418,10.336185073852539,6.973841698964437,0.0578183905997624,0.039866589638404545,0.16627360184987386,-0.31919196248054504,3.1214025020599365,0.89013671875,390.12675498411613,8023.724135385302,1032.3863477158084,279.265260246073,2187.845445359053,-37.596414141933565,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.75,2.25,0.5,0.25,1.0,600.0,-37.596414141933565
2246,4599808,-0.0012361002271063625,6.977354955673218,6.979106267293294,0.003975304782701036,0.010127907071728259,0.1525830142199993,0.016699278727173805,2.8305234909057617,0.9163411458333334,390.17056259035115,8026.939555300283,1032.8406309418424,279.3824477620801,2187.845445359053,-33.56967745113889,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.5,0.5,0.5,1.0,600.0,-33.56967745113889
2247,4601856,-0.0022185155112917224,5.075714325904846,6.983881584803263,0.0229160479522155,0.016254311869852246,0.14960980415344238,0.09161311388015747,2.3856422901153564,0.9059244791666666,390.21365283294784,8030.189706398349,1033.2824303527814,279.4993773790775,2187.845445359053,-16.592824608128286,nan,nan,60,0.0,0.0,0.0,0.0,1.0,0.016666666666666666,1.3666666666666667,0.7666666666666667,2.7,0.55,nan,0.5166666666666667,497.85,nan
2248,4603904,0.0019330332259414717,2.475353717803955,6.985019683837891,0.0254210443313544,0.05108049788977951,0.1959039869407813,0.4198710024356842,1.7868616580963135,0.8513997395833334,388.7394258893237,8032.890860663407,1033.6714357507954,279.61193525407,2234.5000309980533,-5.683120914887468,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,600.0,-5.683120914887468
2249,4605952,0.004914410148436825,6.638048219680786,6.987286059061686,0.01961477384126435,0.061058526222283645,0.20367622872193655,-0.43752458691596985,2.6125900745391846,0.8304036458333334,388.80448947677746,8035.556874662478,1034.0451449777393,279.72548910706246,2234.5000309980533,-29.065150717987127,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,2.0,2.0,0.0,0.6,1.0,600.0,-29.065150717987127
2250,4608000,-0.001885738375131041,12.480660533905029,6.993784268697103,0.01931108596424262,0.04197206271346658,0.15253467510143917,-0.09604886919260025,2.9981205463409424,0.9191080729166666,388.8493394015405,8038.788638971586,1034.4575771348973,279.83913797205605,2234.5000309980533,-56.48083214895087,nan,nan,2,0.0,0.0,0.0,0.5,0.5,0.0,1.5,1.0,2.5,0.0,0.5,0.5,564.5,-56.48083214895087
2251,4610048,0.0035516472009476273,9.422846555709839,6.995104694366455,0.008527948501675079,0.035420515357206264,0.1741475669046243,0.21701329946517944,3.0014944076538086,0.8824869791666666,388.89286137267266,8042.031716612575,1034.8668096030233,279.99563955905614,2234.5000309980533,-30.962073743970905,nan,nan,4,0.0,0.25,0.0,0.25,0.75,0.0,0.75,2.0,1.75,0.0,0.25,0.75,597.5,-30.962073743970905
